,Country,Time_Period,CO2_Emission_Tonnes,Nuclear_Perc,Renewable_Perc,Fossil_Perc,GDP in B,Population,GDP_per_capita,Uniq_ID,Status,CO2_Emission_Tonnes_rate,Nuclear_Perc_rate,Renewable_Perc_rate,Fossil_Perc_rate,GDP in B_rate,Population_rate,GDP_per_capita_rate,GDP_per_capita_2024,Dev_Category,CO2_per_capita
3145,Rwanda,2034,454.4025284211857,0.0,12.0232430558695,49.16347200192942,18.3625579691859,16405816.847692251,1339.0249184635031,Rwanda_2034,Predicted,3.1546939920811257,,1.69729456791885,0.20535693389411858,2.8753735141753722,1.4839910814384183,2.579884558817991,927.972838507133,Underdeveloped,0.027697647282043436
3146,Rwanda,2035,468.299142049902,0.0,12.223907048104422,49.264225695931685,18.87579268254376,16645717.600769162,1372.7014011957217,Rwanda_2035,Predicted,3.0582166162234747,,1.6689672769857333,0.2049360834367242,2.795006633711483,1.4622908161421755,2.5150004505413825,927.972838507133,Underdeveloped,0.028133310517550948
3147,Rwanda,2036,482.19575567862194,0.0,12.424571040339345,49.36497938993395,19.38902739590162,16885618.353846133,1406.3778839279257,Rwanda_2036,Predicted,2.967465105293554,,1.6415700106787057,0.20451695440040218,2.7190101204729755,1.4412160462573542,2.4532999458490634,927.972838507133,Underdeveloped,0.028556594468380218
3148,Rwanda,2037,496.09236930733823,0.0,12.625235032574324,49.46573308393624,19.902262109259254,17125519.106923044,1440.0543666601443,Rwanda_2037,Predicted,2.8819444105555814,,1.6150577076945005,0.20409953624500599,2.6470369187580722,1.4207401117902752,2.3945543453913087,927.972838507133,Underdeveloped,0.02896801937564575
3149,Rwanda,2038,509.98898293605816,0.0,12.825899024809246,49.56648677793851,20.415496822617115,17365419.859999955,1473.7308493923629,Rwanda_2038,Predicted,2.8012149527965713,,1.5893881715246527,0.20368381851594286,2.578775772021835,1.400837846602454,2.33855634286384,927.972838507133,Underdeveloped,0.029368076732240872
3150,Rwanda,2039,523.8855965647745,0.0,13.026563017044168,49.66724047194077,20.928731535974748,17605320.613076866,1507.407332124567,Rwanda_2039,Predicted,2.72488506491102,,1.5645218463577137,0.20326979084406283,2.513946723006266,1.3814854752202343,2.2851175807366175,927.972838507133,Underdeveloped,0.029757231241539738
3151,Rwanda,2040,537.7822101934944,0.0,13.22722700927909,49.76799416594304,21.44196624933261,17845221.366153777,1541.0838148567855,Rwanda_2040,Predicted,2.652604637318312,,1.5404216136855942,0.20285744294408214,2.452297275999049,1.3626605180863116,2.2340665336126664,927.972838507133,Underdeveloped,0.030135922618112293
3152,Rwanda,2041,551.6788238222107,0.0,13.42789100151407,49.8687478599453,21.955200962690242,18085122.119230747,1574.760297589004,Rwanda_2041,Predicted,2.584059748595302,,1.5170526074302026,0.20244676461405042,2.393599110219702,1.3443417044519235,2.1852466691013817,927.972838507133,Underdeveloped,0.030504567245116087
3153,Rwanda,2042,565.5754374509306,0.0,13.628554993748992,49.969501553947566,22.468435676048102,18325022.87230766,1608.436780321208,Rwanda_2042,Predicted,2.5189681076463355,,1.4943820456413848,0.20203774573452904,2.337645254215759,1.326508892200473,2.138514844688655,927.972838507133,Underdeveloped,0.030863559701506012
3154,Rwanda,2043,579.4720510796469,0.0,13.829218985983914,50.07025524794983,22.981670389405735,18564923.62538457,1642.1132630534266,Rwanda_2043,Predicted,2.457075167788192,,1.4723790770698741,0.20163037626759195,2.2842476474886686,1.3091429939737997,2.093739905990799,927.972838507133,Underdeveloped,0.03121327417082995
